Product Name,Brand Name,Price,Rating,Reviews,Review Votes
Apple iPhone SE Unlocked Phone - 64 GB Retail Packaging - Rose Gold,Apple,505.99,5,Great phone. Lots of memory.,0
Posh Mobile Micro X S240 GSM Unlocked Smartphone - Pink with SanDisk Ultra 32GB microSDHC UHS-I Card with Adapter,,97.59,5,Bought the phone for my in-law and they are loving it,
BLU Life 8 XL Smartphone - Unlocked - Global GSM - Pink,BLU,2000,5,"I bought this on sale for $79, it really exceeds expectations for the price what i paid as compared to the much pricey phones out there in the market.",4
"CNPGD [U.S. Office Extended Warranty] Smartwatch + Unlocked Watch Cell Phone All in 1 Bluetooth Watch for iPhone Android Samsung Galaxy Note,Nexus,htc,Sony Silver",CNPGD,49.99,3,Came in a generic box. Instructions are ridiculously vague and incomplete. Can not use camera unless you have a sim card. Interface is plain and difficult to grasp. When recording audio and video the screen stays on for about 15 seconds then goes dim but does not completely turn off. Otherwise this is a good watch if you can figure out the software interface.,0
BLACKBERRY CLASSIC RHH151LW 16GB SQC100-1 BLUE QWERTY UK FACTORY UNLOCKED 4G/LTE CELL PHONE - International Version No Warranty,BlackBerry,99,5,Smart as you want it,0
Motorola Photon 4G Android Phone (Sprint),Motorola,40,5,"I was very impressed as this was my first purchases on amazon. I recived the phone in less than a week, when i opend the package i was surpized to see that the phone was actualy in the condition that the discription said it was and for a used phone i got to say it works alot better than my old HTC evo 3D.",0
"BLU Studio 6.0 Unlocked Cellphone, Black",BLU,292.99,5,"I absolutely love my Blu Studio 6.0 LTE! To me is resembles the Iphone 6 plus in how it looks. I checked out a lot of reviews on YouTube before I purchased the phone and I decided to take a chance on this phone. I’ve had it for about a week now and I love it! I connected it to Metro Pcs. (Talking, messaging, picture messaging, internet works great) It’s crisp and clean, I think it’s amazing that the phone comes well packaged with a gel see through case, headphones, screen protector on the phone and an extra screen protector and a charger.ConsIt does get a little hot from time to time on the back of the phone, the volume is lower then what I’m use to when making calls, the internet sometimes is slow from time to time as well.Besides that this phone is amazing for the price! You can’t lose!! I can’t stop saying how much I love this phone, when I went to Metro pcs I kept getting compliments and asked what kind of phone do I have because it’s really nice looking.It works just as good as any other android in the market.Give it a try!",0
"Blackberry Curve 8520 Unlocked Quad-Band GSM Phone with 2MP Camera, QWERTY Keyboard, Wi-Fi and Bluetooth - US Warranty - Opal Pink",BlackBerry,51.95,5,Excelect!,0
Nokia Lumia 920 32GB Unlocked GSM Windows 8 Smartphone w/ Carl Zeiss Optics Camera - Yellow,Nokia,99.99,2,This cell phone went completely dead ! It was not dropped or misused in any way. An expensive piece of junk!!!,0
OtterBox Defender Series Protective Case - Iphone 5/5S/5SE (Retail Packaging) - Hornet,,59.95,5,Very nice,0
"Samsung Galaxy S5 SM-G900F 16GB Factory Unlocked Cellphone International Version, Retail Packaging, Black",Samsung,199,5,good,0
Samsung Galaxy S4 I545 16GB Verizon Wireless + GSM Quad-Core Android Smartphone w/ 13MP Camera - White,Samsung,176.07,5,It couldn't have been more perfect,0
"Samsung Galaxy S6 SM-G920F Factory Unlocked Cellphone, International Version, 32GB, White (International version, No Warranty)",Samsung,350.19,5,"Love this phone! Is amazing, just I didn't know it was double sim, but that's good... And is very slow for charging...",1
Apple iPhone 5s 64GB (Gold) - Verizon Wireless,Apple,239.95,5,Phone and otter box was absolutely perfect and shipping was super fast.,0
LG G3 S D722 8GB Unlocked GSM 4G LTE Quad-Core Android 4.4 Smartphone (Titanium),LG,199.99,5,Great phone!,0
"verykool Maverick LTE SL5550 manufacture unlocked GSM smartphone 4G LTE 5.5"" 13MP + 8MP cameras Android 5.1 Lollipop 1.0GHz 16GB + 64GB external storage tempered glass-White",verykool,129.99,1,"item feature is not as description. its showing 13mp for back camera however this is way less than 13mp its very poor please review this item, also phone battery is swollen in less than a month after purchase.",1
"Samsung A157 Unlocked GSM Cell Phone with Internet Browser, 3G Capabilities, SMS & MMS and Speakerphone - Black",Samsung,64,3,Its a very basic phone and its what i paid for. Graphics are a little rough and usage is a little difficult.,2
Apple iPhone 6s Plus 16 GB International Warranty Unlocked Cellphone - Retail Packaging (Space Gray),Apple,619.99,5,"I've been on Android forever and this is my first iPhone... I love it! I was nervous to switch from my beloved Samsungs, but I don't regret this at all. It took a day or two to get adjusted to navigating the phone, but that is to be expected. I still reach for my back button lol. I just wanted a phone that is reliable and doesn't glitch out... and for some reason I wasn't impressed by the edge screens on the new flagship Galaxy phones. I figured it would be a good time to buy an iPhone since the release of the iPhone 7 caused the price to drop on older models.With iOS 10 installed, I don't feel like I'm wanting to instantly go back to my android. The display is beautiful even compared to the super amoled displays on other phones. They are both gorgeous in their own ways, and the 6+ is still very bright, colorful, and crisp. Everything is very fluid, beautiful to navigate, and the apps are so nice to look at! This phone just works. I'm impressed with the battery life as well and I hope this phone lasts for a while.",4
Unlocked Quad-band S29 Smart Watch Phone Support Camera TF Card Micro SD Card SIM Card Bluetooth Wrist Smartwatch,,59.99,4,face is not for a lady with a small wrist but the product is great other wise.,0
LG G2 VS980 32GB 4G LTE Verizon Android Smartphone - White,LG,289.99,5,Its Great!!,0
BLU Studio 7.0 II -Unlocked Smartphone - US GSM - Grey,BLU,71.05,5,"Just love it!! It came quick on free shipping, it's FAST and huge when I Mean huge it's equvilant to an galaxy 7 note but bigger. It's a good phone that I like to call a PHABLET! It has a lot of memory lol hopefully I dont use it all but that's why they got 32 GB micro SD cards. If you buy this phone you won't be disappointed!! Just love it, it will be a good Christmas present !!",0
"Apple iPhone 5s AT&T Cellphone, 16GB, Silver",Apple,139.95,1,"The phone is genuine, BUT not very good as they describe. The worst part is all the accessories are FAKE.",
Studio 7.0 LTE - Smartphone - GSM Unlocked - Grey,BLU,NA,5,Excellent iPhone!!😁,0
Sony XPERIA Z2 D6503 FACTORY UNLOCKED International Version No Warranty - PURPLE,,246.95,5,Excelent I love it!!!!,0
BLU Dash JR 4.0 K Smartphone - Unlocked - White,BLU,43.95,2,Cannot get it set up,0
Apple iPhone 6 Plus Gold 64GB Unlocked Smartphone (Certified Refurbished),,449.99,5,Everything was good.,0
"LG Extravert 2, Verizon (Blue) - Retail Packaging",LG,64.9,4,"Exactly as portrayed, really good option if you don't want a smartphone",1
Apple iPhone 5c 32GB - Unlocked - (Yellow),Apple,224.77,5,It's is great,0
"Polaroid A6WH 6"" Unlocked Smartphone, No Contract, 4G HSPA+ Dual SIM GSM, Android 4.4 KitKat, One Year Warranty, Retail Packaging,White",Polaroid,116,1,Can't wright a review wont alow,
Samsung Galaxy S7 Edge Factory Unlocked Phone 32 GB - International Version G935F- Platinum Gold,,594.89,5,Exactly as promised. Was worried I wouldn't be able to activate it with an American carrier (since the included documentation indicated that might be a problem as opposed to requiring a European carrier to activate it first) but it worked fine.,1
Apple iPhone 5s 32GB (Space Gray) - Verizon Wireless,Apple,49,5,This iphone was in very good shape....works fine...and unlocked...gracias...,1
Apple iPhone 6s Plus 16 GB International Warranty Unlocked Cellphone - Retail Packaging (Silver),"Amazon.com, LLC *** KEEP PORules ACTIVE ***",628.69,1,I should have followed the these person in the review...I ordered this phone and its not unlocked which it stated it has someone icloud was linked to it....please don't waste your time,5
"BLU Studio 5.0 C HD Unlocked Cellphone, Black",BLU,173.44,5,Would highly recommend it. Love it for the price.,0
"POSH MOBILE REVEL PRO GSM UNLOCKED DUAL SIM 5.0"" SMARTPHONE with unique colorful design, FULL-sized display, 8MP Camera and 8GB of Storage. 1 Year warranty. (Model#: X510 BLACK)",Posh Mobile,89.99,1,I got a new phone because this phone was so hard to type on. The phone was awful! It crashed all the time and it has barely any storage. Luckily I sold it to someone else and got an iPhone,0
HTC One M7 Blue 32GB Unlocked Smart Phone 3/4G LTE,HTC,399.99,1,sucks the screen phone froze on me before i used it .....,0
"Samsung Galaxy S5 SM-G900A GSM Unlocked Cellphone, 16GB, Black",Samsung,234,5,Excelents,0
Samsung Galaxy S5 Neo G903M Duos 16GB - Factory Unlocked Phone - Retail Packaging (Gold),Samsung,451.1,3,"Be careful. This phone has one SIM slot only. It is not a DUOS. Moreover, the phone is region-locked and it is NOT factory unlocked described in the product description. I can't use this phone in Asia.",9
"POSH Titan HD E500a - 5.0"" HD, 4G, Android 4.4 Kit Kat, Octa-core, 8GB , 13MP Camera, Ultra Slim, Dual Sim Smartphone (Black)",Posh Mobile,91.91,5,as stated,0
Apple iPhone 5s 64GB (Silver) - T-Mobile,Apple,265,5,"perfectly good, and came fast",0
Apple iPhone 7 Unlocked Phone 128 GB - US Version (Black),Apple,829.95,5,No defects or anything. Product is in good condition,1
"Samsung Galaxy S3 SCH-I535 Verizon Phone, 16GB, Marble White",Samsung,92.5,5,I ♡ It!!!!! I got this to replace an old Motorola that was running slow. I already had a Samsung tablet I love so decided to try a Samsung phone. This phone works better than any new phone I've ever had. Very easy to set up. It was compatible with the sim card I already had. It gets a lie hit during charging and the battery could be better (it drains fast when I use it) but those things do not stop my use. I adjust and still love it. I'll definitely consider buying refurbished Samsung again in the future. I've been bragging and advertising this to a lot of people I know!,0
"verykool Maverick LTE SL5550 manufacture unlocked GSM smartphone 4G LTE 5.5"" 13MP + 8MP cameras Android 5.1 Lollipop 1.0GHz 16GB + 64GB external storage tempered glass-White",verykool,129.99,5,"great screen, great camera and awesome price.",8
